generate_random_matrix,64.0,0.0,0.0,2.7580101252622415,-155.55034341950187,0.0,185.22933318624436,62.320165376411,0.5,1.0,0.12932466461543526,nenhum,0.0,0.0,0.0,True,False,1000,0.41069555282592773,,False,1000,28.628216981887817,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.916205943978962,-154.62483399189563,0.0,184.1627414365189,41.87301466857484,0.5,1.0,0.1330845997530673,nenhum,0.0,0.0,0.0,True,False,1000,0.507699728012085,,False,1000,28.625860929489136,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,3.655915147658256,-152.89387966068776,0.0,182.7987896275997,7.385274355941915,0.46875,1.0,0.1232711132893743,nenhum,0.0,0.0,0.0,True,False,1000,0.4723668098449707,,False,1000,28.82474708557129,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,3.450607590468464,-151.82114297472464,0.0,182.48443389433262,11.92236782908039,0.5,1.0,0.12397576754163844,nenhum,0.0,0.0,0.0,True,False,1000,0.519507646560669,,False,1000,28.54353141784668,,False,1000,0.8233742713928223,3.1731097181641548e+16
generate_random_matrix,64.0,0.0,0.0,2.9076432896120545,-155.0862941971627,0.0,184.42342770007463,45.8157546163827,0.546875,1.0,0.12033411925153371,nenhum,0.0,0.0,0.0,True,False,1000,0.4689016342163086,,False,1000,28.667379140853882,,False,1000,0.8009977340698242,57613818810686.29
generate_random_matrix,64.0,0.0,0.0,3.0994558624689343,-153.65903612362365,0.0,183.66307682562618,27.243068206050022,0.484375,1.0,0.13053621241539465,nenhum,0.0,0.0,0.0,True,False,1000,0.44618916511535645,,False,1000,28.755195140838623,,False,1000,0.8499579429626465,267624949026079.8
generate_random_matrix,64.0,0.0,0.0,2.9998995839760307,-154.512073947893,0.0,183.72010633477848,33.635174048435125,0.453125,1.0,0.11975982550115391,nenhum,0.0,0.0,0.0,True,False,1000,0.41515564918518066,,False,1000,28.8270046710968,,False,1000,0.8594872951507568,6924553925686201.0
generate_random_matrix,64.0,0.0,0.0,3.842005414414788,-152.9333653245761,0.0,183.07319034112209,5.078241380413466,0.53125,1.0,0.12104962094497976,nenhum,0.0,0.0,0.0,True,False,1000,0.49558448791503906,,False,1000,28.963243007659912,,False,1000,0.8366036415100098,2470149486527.5205
generate_random_matrix,64.0,0.0,0.0,3.3217458971751723,-155.05742329022465,0.0,184.96347138717294,16.495979697593597,0.484375,1.0,0.13499192499715504,nenhum,0.0,0.0,0.0,True,False,1000,0.37567925453186035,,False,1000,28.95714831352234,,False,1000,0.0,
generate_random_matrix,64.0,0.0,0.0,2.923439645066348,-157.22690796603226,0.0,186.79148532057215,39.7569716488168,0.53125,1.0,0.12441158088029165,nenhum,0.0,0.0,0.0,True,False,1000,0.35215187072753906,,False,1000,29.145237922668457,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,2.214547236452704,-28.13753169198163,0.0,44.25815756236685,9.768196180257494,0.5,1.0,0.6875436694470821,nenhum,0.0,0.0,0.0,True,False,1000,0.37485527992248535,inf,False,1000,29.08535933494568,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,2.0669388491620166,-28.51555029453001,0.0,44.76352925691763,14.83439698376132,0.5,1.0,0.6897739457183963,nenhum,0.0,0.0,0.0,True,False,1000,0.3428637981414795,inf,False,1000,28.901602268218994,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,2.1927465934751336,-28.547644176994492,0.0,44.813987522020405,10.683421426593588,0.515625,1.0,0.6893901458144616,nenhum,0.0,0.0,0.0,True,False,1000,0.37592124938964844,inf,False,1000,29.000856399536133,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,1.8355135246894243,-28.02038312684954,0.0,44.066853964096865,22.60437325021769,0.53125,1.0,0.6872086019490591,nenhum,0.0,0.0,0.0,True,False,1000,0.35253024101257324,inf,False,1000,29.157622814178467,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,2.3368765766331627,-28.0336758986518,0.0,44.11263586439303,6.925604180652762,0.5,1.0,0.68659689396405,nenhum,0.0,0.0,0.0,True,False,1000,0.2888467311859131,inf,False,1000,28.986957550048828,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.0,1.9687522075867299,-28.118256422259154,0.0,44.277716505431506,17.092008659139363,0.46875,1.0,0.6859834843818731,nenhum,0.0,0.0,0.0,True,False,1000,0.3386657238006592,inf,False,1000,29.16433310508728,,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.15644801076587234,2.141496787072352,-25.368197678427187,0.0,62.78881370830259,13.49312565496804,0.515625,1.0,1.3807066062484183,jacobi,0.9805244360557206,0.019475563944279295,0.0,False,True,46,0.014668941497802734,9.583140438113494e-07,True,27,0.8490173816680908,7.390351006644348e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.1684534828092331,1.3594345687913356,-25.218035210301956,0.0,62.5387873660747,85.5639978854142,0.390625,1.0,1.3758162371150602,jacobi,0.9769211403712449,0.0230788596287551,0.0,False,True,44,0.011457681655883789,8.275367553300632e-07,True,20,0.582000732421875,6.043733335478312e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.17186871617094313,2.287262671288509,-25.079464319894775,0.0,62.12841396928289,9.927851889106327,0.515625,1.0,1.3802090369157174,jacobi,0.9765281857222567,0.023471814277743253,0.0,False,True,40,0.015458345413208008,9.853114974560942e-07,True,25,0.7203099727630615,9.160903537202665e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.16986822831924442,1.4307583219346247,-25.12683164449573,0.0,62.31247960947445,71.99434656949279,0.40625,1.0,1.3746887948781796,jacobi,0.9829005923702759,0.017099407629724058,0.0,False,True,43,0.013503074645996094,6.9166377525874e-07,True,29,0.8604147434234619,5.555870765040758e-07,False,1000,0.0,
generate_diagonal_dominant,64.0,0.0,0.18076715225533746,1.7923940346726952,-25.213467906025794,0.0,62.445175089586314,31.244535113012766,0.46875,1.0,1.380575916421563,jacobi,0.9845406978054154,0.01545930219458458,0.0,False,True,39,0.011280059814453125,8.006128213209038e-07,True,27,0.7862608432769775,8.136687978993486e-07,False,1000,0.0,
