matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_random_matrix,12,0.0,-0.24457021130824264,1.4369282257663605,-26.576083618792765,12,9.636994461728126,34.978905486939894,jacobi,False,1000,0.05379319190979004,,False,1000,5.483660459518433,,False,1000,0.0,inf
generate_ill_conditioned,13,0.0,-0.2938716032130677,4.999999999998857,-0.6005909509027858,13,0.42656910983856233,1.0826036022946512,jacobi,False,1000,0.03101491928100586,,False,1000,6.0198814868927,inf,False,1000,0.0,inf
generate_tridiagonal,48,0.9383680555555556,1.0,0.475932328780565,2.0416666666666665,48,3.991781571001345,29.359836511806396,jacobi,True,24,0.0010297298431396484,7.542258019485703e-07,True,15,0.38884830474853516,9.268231116112452e-07,True,14,0.001989603042602539,4.036876982687185e-07
generate_tridiagonal,46,0.9357277882797732,1.0,0.47582910588562705,2.0434782608695654,46,3.991067514492606,28.74021572639983,jacobi,True,24,0.000690460205078125,5.616756919900089e-07,True,15,0.33109092712402344,8.068204622679926e-07,True,14,0.004338741302490234,3.74833301124177e-07
generate_ill_conditioned,15,0.0,-0.4420820675635524,4.999999999998527,-0.7500536130299447,15,0.16069738933301392,1.1132225829830469,jacobi,False,1000,0.04692268371582031,,False,1000,7.171560764312744,,False,1000,0.0,inf
generate_tridiagonal,41,0.9280190362879238,1.0,0.475503593344719,2.048780487804878,41,3.988815188724711,27.129319932501073,jacobi,True,24,0.0007011890411376953,6.514145184248189e-07,True,15,0.27112483978271484,9.209407742937233e-07,True,14,0.0026547908782958984,3.1729433158515783e-07
generate_tridiagonal,20,0.855,1.0,0.4706775124446137,2.1,20,3.95532330490052,18.920887928424502,jacobi,True,23,0.0006301403045654297,5.3401664454857e-07,True,15,0.11406874656677246,4.424018773172786e-07,True,13,0.0028405189514160156,9.348882531560032e-07
generate_non_symmetric_dominant,43,0.0,0.8736671452068666,0.19046823743407265,22.21923077180868,43,17.919501617932106,293.1244060902432,jacobi,True,8,0.0002837181091308594,1.8732652170083954e-07,True,6,0.11828470230102539,6.49904014926017e-07,True,34,0.009480953216552734,9.314893823439171e-07
generate_tridiagonal,38,0.9224376731301939,1.0,0.47524556831348097,2.0526315789473686,38,3.987029232536853,26.115129714401192,jacobi,True,24,0.0008544921875,6.418936699945649e-07,True,15,0.2519493103027344,7.962555419234999e-07,True,14,0.0035097599029541016,3.319486871112279e-07
generate_non_symmetric_dominant,19,0.0,0.8059881771119983,0.30335879158270873,9.731718557525106,19,12.232655657000507,85.64799082071728,jacobi,True,9,0.0002720355987548828,4.39842147449413e-07,True,7,0.05904650688171387,3.8605746564019213e-07,False,1000,0.2584359645843506,0.010948921507850078
generate_non_symmetric_dominant,22,0.0,0.817370137212968,0.28448708950562324,10.650726739885714,22,13.152357172216721,103.63805819431047,jacobi,True,10,0.0002911090850830078,1.5100256055937888e-07,True,7,0.06764698028564453,1.0126492156502105e-07,False,1000,0.2436048984527588,0.000920015078594074
generate_ill_conditioned,13,0.0,-0.3407292524861103,5.000000000000499,-0.6440282712749815,13,0.31954420229876135,1.0826036022946512,jacobi,False,1000,0.055846214294433594,,False,1000,6.120588064193726,,False,1000,0.0,inf
generate_non_symmetric_dominant,48,0.0,0.8783779435182155,0.21201737289554856,24.50778079568632,48,20.696683809804966,343.73292647161713,jacobi,True,8,0.0004608631134033203,8.244667065793344e-08,True,6,0.17425823211669922,3.06724885317049e-07,True,15,0.0038771629333496094,7.902422693535203e-07
generate_non_symmetric_dominant,21,0.0,0.8188682036021058,0.24961915501860013,10.777994035938312,21,10.319009320544573,100.18141927537404,jacobi,True,9,0.00027751922607421875,1.5339962811959887e-07,True,7,0.10027384757995605,1.367435470366184e-07,False,1000,0.22687029838562012,0.00035351976939266606
generate_random_matrix,26,0.0,-0.41942987977493584,2.7892069470629433,-57.66703668516254,26,13.942585713706519,73.58203368921828,jacobi,False,1000,0.0626828670501709,,False,1000,12.917574167251587,,False,1000,0.0,inf
generate_random_matrix,33,0.0,-0.3478901810705646,3.089724882777116,-77.24317956548859,33,18.276209322079676,94.62335602182,jacobi,False,1000,0.10975050926208496,,False,1000,16.272140502929688,,False,1000,0.0,inf
generate_ill_conditioned,34,0.0,-0.34574323131093876,4.999999999999824,-0.9864305389636499,34,0.31124950950808256,1.4109753597334431,jacobi,False,1000,0.04326176643371582,,False,1000,16.12697434425354,,False,1000,0.0,inf
generate_random_matrix,46,0.0,-0.3626341824374484,2.568700555600356,-107.8182244551481,46,22.562395381857463,131.34664220739828,jacobi,False,1000,0.0975179672241211,,False,1000,22.213784217834473,,False,1000,0.0,inf
generate_clustered_eigenvalues,12,0.0,0.9999999999999999,2.0413926851582254,-85.85512753633209,12,108.99999999999996,257.3453360758652,gradiente_conjugado,False,1000,0.024929523468017578,inf,True,461,2.2095720767974854,9.757445996006026e-07,True,11,0.0015368461608886719,3.749872051102669e-09
generate_indefinite,32,0.0,0.9999999999999999,2.0000000000000013,-248.2065949064289,32,99.00000000000003,333.5098199453803,jacobi,False,1000,0.047068119049072266,,False,1000,14.280678749084473,,False,1000,0.0,inf
