matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_non_symmetric_dominant,31,0.0,0.8501870273252654,0.27173450798542736,15.45268268831096,31,17.962637847718327,174.4698970401715,jacobi,True,8,0.00023651123046875,4.7242113896181977e-07,True,7,0.10659241676330566,4.4337302552119076e-08,True,14,0.002897024154663086,9.721591354123901e-07
generate_non_symmetric_dominant,29,0.0,0.8427829874135814,0.3001828931221537,14.386973461844764,29,18.520397714631553,156.70898030213678,jacobi,True,8,0.00025343894958496094,4.074314975512003e-07,True,6,0.12497091293334961,7.528384820945708e-07,True,28,0.007252216339111328,8.48565082052216e-07
generate_non_symmetric_dominant,21,0.0,0.8173407529783854,0.2517041924199357,10.550228670013244,21,11.233558191650992,98.11403106775876,jacobi,True,8,0.0002589225769042969,7.418454311518411e-07,True,7,0.0872964859008789,1.250482238617883e-07,False,500,0.15226411819458008,4.854019072336138e-05
generate_non_symmetric_dominant,24,0.0,0.825274859667864,0.25218660424393186,12.06025312796055,24,12.089775629746274,120.62697059741015,jacobi,True,9,0.0002491474151611328,1.1684369364705257e-07,True,7,0.09178805351257324,1.970338219005258e-07,False,500,0.16420245170593262,0.00020009074381363996
generate_non_symmetric_dominant,23,0.0,0.8295789728436698,0.2867274699601045,11.276062337265202,23,12.869181171275404,109.80702459615539,jacobi,True,9,0.0002543926239013672,1.8009419755156676e-07,True,7,0.08726978302001953,8.595003781731527e-08,False,500,0.1927042007446289,2.710837820973242e-06
generate_ill_conditioned,40,0.0,-0.43446111796090925,4.999999999999115,-1.1028332803724037,40,0.23866709584862253,1.4975531806203535,jacobi,False,500,0.03345942497253418,,False,500,10.322921514511108,,False,500,0.0,inf
generate_ill_conditioned,42,0.0,-0.39504944234432693,5.000000000000457,-1.1200644379574825,42,0.2163646897178193,1.5255044093376786,jacobi,False,500,0.01955103874206543,,False,500,10.537866353988647,,False,500,0.0,inf
generate_ill_conditioned,36,0.0,-0.39624930246806755,4.999999999999499,-1.0106809047533956,36,0.204169741011256,1.4402995194161654,jacobi,False,500,0.018192529678344727,,False,500,9.038137674331665,,False,500,0.0,inf
generate_indefinite,12,0.0,0.9999999999999999,2.000000000000003,-138.53539766285908,12,99.00000000000027,210.53360776845105,jacobi,False,500,0.012140274047851562,,False,500,2.4831736087799072,,False,500,0.0,inf
generate_indefinite,15,0.0,0.9999999999999999,1.9999999999999993,-152.35900689747933,15,99.00000000000004,232.97555052592355,jacobi,False,500,0.014125585556030273,,False,500,3.195281982421875,,False,500,0.0,inf
generate_indefinite,28,0.0,0.9999999999999999,2.0000000000000058,-229.85613497918615,28,99.00000000000011,312.72081429336885,jacobi,False,500,0.012499332427978516,,False,500,6.266477346420288,,False,500,0.0,inf
generate_indefinite,31,0.0,0.9999999999999999,2.0000000000000058,-234.99812225111512,31,98.99999999999994,328.43504467615594,jacobi,False,500,0.013691425323486328,,False,500,7.135753154754639,,False,500,0.0,inf
